region 1: min=139.64906234849627, max=140.44905733319968
region 2: min=144.33805210057358, max=148.5529533828177
region 3: min=140.68005521005765, max=140.69442152732523
region 4: min=148.7864664309477, max=152.23489413544644
region 5: min=154.7709399083874, max=156.10473381313014
region 6: min=136.16881843790256, max=137.0420517996559
region 7: min=157.81232195696876, max=157.91908174097665
region 8: min=149.46449692395151, max=155.58530121035844
region 9: min=146.59212870087129, max=146.59691747329387
