region 1: min=149.22572326660156, max=164.9396514892578
region 2: min=178.755615234375, max=184.8317413330078
region 3: min=123.39073181152344, max=140.08660888671875
region 4: min=125.7451171875, max=149.63388061523438
region 5: min=125.92951202392578, max=147.8079376220703
region 6: min=128.0814971923828, max=154.1930389404297
region 7: min=145.49684143066406, max=163.81663513183594
region 8: min=157.82379150390625, max=188.27577209472656
region 9: min=129.13014221191406, max=149.17088317871094
