region 1: min=197.28263742071863, max=202.7578958186515
region 2: min=181.14404216584447, max=181.2764593610524
region 3: min=154.39319062720242, max=165.08345372327938
region 4: min=167.65171188630475, max=181.08435811604403
region 5: min=169.41838442565188, max=174.45377906976742
region 6: min=148.4925035236083, max=161.41678705661272
region 7: min=166.92834449142572, max=167.8621358938218
region 8: min=145.01689863753825, max=150.307619802678
region 9: min=143.12377554615938, max=153.20407270378212
