region 1: min=161.56761169433594, max=167.26068115234375
region 2: min=134.27789306640625, max=156.663818359375
region 3: min=173.9298095703125, max=174.0059356689453
region 4: min=211.42381286621094, max=214.4736328125
region 5: min=214.9837646484375, max=220.06982421875
region 6: min=221.90435791015625, max=231.9532928466797
region 7: min=215.8021697998047, max=215.8021697998047
region 8: min=214.06509399414062, max=214.06509399414062
region 9: min=225.72962951660156, max=225.72962951660156
