region 1: min=172.06500244140625, max=193.49014282226562
region 2: min=143.61248779296875, max=177.49041748046875
region 3: min=125.027587890625, max=174.7779083251953
region 4: min=121.17906188964844, max=191.7419891357422
region 5: min=126.5460205078125, max=182.96875
region 6: min=99.5579833984375, max=173.80435180664062
region 7: min=114.82988739013672, max=184.60850524902344
region 8: min=116.24199676513672, max=178.45587158203125
region 9: min=105.23861694335938, max=187.41665649414062
