region 1: min=114.08984469973257, max=117.2491687940676
region 2: min=159.52444839533206, max=163.0739773279846
region 3: min=176.82875486263094, max=177.44457664721637
region 4: min=156.63258418429373, max=157.0770286287382
region 5: min=167.50789417699988, max=168.08755622416737
region 6: min=190.9466554218334, max=191.3850732433749
region 7: min=165.9813654874788, max=167.60584579382447
region 8: min=192.59337314612222, max=194.21522155361063
region 9: min=201.56434628008776, max=209.4050221857527
