region 1: min=130.6466827392578, max=148.51177978515625
region 2: min=141.6342010498047, max=154.7374267578125
region 3: min=132.6559295654297, max=150.7924041748047
region 4: min=114.037841796875, max=143.2306671142578
region 5: min=142.00169372558594, max=156.0503692626953
region 6: min=137.2264404296875, max=140.96145629882812
region 7: min=106.87984466552734, max=128.19244384765625
region 8: min=131.33184814453125, max=159.09242248535156
region 9: min=117.37787628173828, max=163.85491943359375
