region 1: min=77.98103838817373, max=82.01421673819746
region 2: min=101.15367489270392, max=109.40907546494998
region 3: min=161.05623509775873, max=161.59520147830239
region 4: min=159.7256378159276, max=165.9312708631379
region 5: min=183.84522532188848, max=184.36760252742022
region 6: min=180.48409036719127, max=181.1175786838341
region 7: min=204.50669706723897, max=205.16506914639973
region 8: min=203.74742191225567, max=205.49202134000973
region 9: min=185.66155817835008, max=187.61179065331433
