region 1: min=79.91700950411848, max=84.09685765587011
region 2: min=108.24707207480276, max=110.71462290857443
region 3: min=130.23563969483564, max=130.54565839168887
region 4: min=113.02637732715337, max=113.76311673558698
region 5: min=107.1264766591665, max=107.7940366879348
region 6: min=81.99177599050772, max=88.18850905242385
region 7: min=123.98507367838695, max=124.1003559346929
region 8: min=101.68225491717357, max=102.76075001987127
region 9: min=55.759777806739244, max=57.17272287295556
