region 1: min=152.42083747927026, max=152.69315920398003
region 2: min=142.29700663349925, max=143.72475124378118
region 3: min=139.02733830845787, max=139.3548839137647
region 4: min=150.53327529021553, max=151.68869817578766
region 5: min=144.535928689884, max=145.9636733001659
region 6: min=138.19566334991734, max=138.80131840796045
region 7: min=148.7060613598673, max=151.0894941956882
region 8: min=144.68043946932016, max=147.68043946932013
region 9: min=137.9721144278609, max=139.083225538972
