region 1: min=163.3917999267578, max=163.3917999267578
region 2: min=159.39927673339844, max=174.74705505371094
region 3: min=137.7432403564453, max=165.50791931152344
region 4: min=124.85289001464844, max=124.85289001464844
region 5: min=114.85214233398438, max=137.06683349609375
region 6: min=112.82569885253906, max=144.14016723632812
region 7: min=131.7638397216797, max=161.06048583984375
region 8: min=107.19003295898438, max=149.03411865234375
region 9: min=116.49264526367188, max=183.01564025878906
