region 1: min=115.14451821090842, max=115.14451821090842
region 2: min=118.44895318735846, max=119.46918545284582
region 3: min=119.88027091647804, max=122.94284417358803
region 4: min=116.39160051055254, max=116.39160051055254
region 5: min=118.89954212059112, max=120.80401520871536
region 6: min=120.4298660698236, max=122.61007496494459
region 7: min=116.08766889583993, max=117.60673408118492
region 8: min=117.98271078272757, max=119.06372937115741
region 9: min=122.83504853845336, max=123.2831192248231
