region 1: min=146.05841064453125, max=171.85919189453125
region 2: min=158.7577362060547, max=181.00181579589844
region 3: min=111.84945678710938, max=143.37051391601562
region 4: min=95.51136779785156, max=123.92916107177734
region 5: min=139.71774291992188, max=155.21435546875
region 6: min=134.79127502441406, max=165.9131622314453
region 7: min=141.66461181640625, max=160.59234619140625
region 8: min=178.64825439453125, max=181.15457153320312
region 9: min=146.4775848388672, max=156.61422729492188
