region 1: min=139.31148130353174, max=141.5269638437893
region 2: min=141.94890249280425, max=152.28522544557984
region 3: min=122.36302677715938, max=123.4244992455485
region 4: min=130.05744873674783, max=132.46084174371074
region 5: min=160.3132379722886, max=162.63593493993687
region 6: min=156.6361167172953, max=163.9541573746915
region 7: min=144.37520361548835, max=147.57262340777487
region 8: min=147.24057362381285, max=149.77753489091938
region 9: min=160.75582003882633, max=164.75941734337945
