region 1: min=130.84366018732345, max=131.01819829355895
region 2: min=123.77441140620994, max=130.5416939312292
region 3: min=118.61607165768545, max=129.3251748139596
region 4: min=153.21703393636116, max=161.56896170130855
region 5: min=143.77589652296626, max=149.51408936361292
region 6: min=127.82779862714918, max=128.43103829869145
region 7: min=161.19319187836783, max=166.16410219399523
region 8: min=136.63854727995886, max=143.73676706440847
region 9: min=108.56313991531957, max=133.94415736463952
