region 1: min=76.28683471679688, max=177.9297637939453
region 2: min=51.428592681884766, max=187.601318359375
region 3: min=66.5257797241211, max=198.22735595703125
region 4: min=85.56253051757812, max=200.29364013671875
region 5: min=82.87265014648438, max=198.248046875
region 6: min=53.60841751098633, max=197.96202087402344
region 7: min=88.11014556884766, max=195.42723083496094
region 8: min=83.6779556274414, max=185.28126525878906
region 9: min=64.71410369873047, max=181.5570526123047
