region 1: min=68.56390380859375, max=72.6551513671875
region 2: min=59.37480163574219, max=59.37480163574219
region 3: min=59.6649169921875, max=59.6649169921875
region 4: min=78.703857421875, max=81.9406967163086
region 5: min=68.06050109863281, max=68.06050109863281
region 6: min=74.26020050048828, max=78.19477081298828
region 7: min=88.01469421386719, max=88.63648986816406
region 8: min=73.59024810791016, max=82.27913665771484
region 9: min=60.71498489379883, max=66.32278442382812
