region 1: min=150.76249841516727, max=152.33985664260408
region 2: min=148.75604834104186, max=150.687654952017
region 3: min=142.0255394496246, max=145.57197341252513
region 4: min=149.74762728773453, max=152.77183012203687
region 5: min=134.31915661767977, max=134.80847121376434
region 6: min=126.38349907843205, max=129.47924941418674
region 7: min=141.05090562366186, max=141.93897198502697
region 8: min=133.62699101768322, max=135.71418856303774
region 9: min=121.41797121362941, max=123.57791903513004
