region 1: min=98.95960692835688, max=102.90689618189607
region 2: min=114.86137923637928, max=118.03881113256115
region 3: min=137.51766945516965, max=141.09079525954542
region 4: min=104.60697393822387, max=106.30878110253104
region 5: min=114.45776490776494, max=120.4441548691549
region 6: min=141.50629021879044, max=145.9235145860149
region 7: min=111.42385242385238, max=112.583714071214
region 8: min=133.33404654654674, max=138.2716859716861
region 9: min=140.34815797940811, max=140.69510135135152
