region 1: min=119.66829681396484, max=187.2288360595703
region 2: min=141.53533935546875, max=190.68511962890625
region 3: min=139.0801544189453, max=184.12753295898438
region 4: min=143.41778564453125, max=208.9218292236328
region 5: min=119.48847198486328, max=181.55027770996094
region 6: min=174.369384765625, max=182.6971893310547
region 7: min=177.840087890625, max=200.0492706298828
region 8: min=165.60609436035156, max=196.57391357421875
region 9: min=165.92141723632812, max=180.74496459960938
