region 1: min=85.3055648803711, max=130.19937133789062
region 2: min=79.04374694824219, max=119.61296844482422
region 3: min=59.92900085449219, max=94.83006286621094
region 4: min=111.56343078613281, max=155.36727905273438
region 5: min=100.66773223876953, max=142.22708129882812
region 6: min=95.20582580566406, max=142.37789916992188
region 7: min=107.73599243164062, max=192.12184143066406
region 8: min=104.25936889648438, max=162.98228454589844
region 9: min=98.30293273925781, max=140.9872589111328
