region 1: min=221.68779732088686, max=222.47302206733193
region 2: min=230.06552904029104, max=231.19316898002333
region 3: min=233.45477526533054, max=233.80375234850362
region 4: min=221.15391760458158, max=221.49860380896968
region 5: min=227.450977100991, max=228.1435121643641
region 6: min=227.08478786727952, max=228.19034308093342
region 7: min=212.8177779511202, max=214.1253798030979
region 8: min=213.32104613652646, max=214.6938986897221
region 9: min=217.74624609524346, max=219.06940155793777
