region 1: min=27.208589114731517, max=30.66238773629579
region 2: min=74.71581007358206, max=82.55307394426593
region 3: min=100.22736453187562, max=104.2231206073757
region 4: min=102.1292345447988, max=103.26095504385735
region 5: min=105.19579352280407, max=105.81075645752665
region 6: min=103.77909189418759, max=104.54015224279561
region 7: min=72.99898377281575, max=80.89486186764587
region 8: min=75.64768811648578, max=78.62682446264583
region 9: min=56.35628497215141, max=56.83356498187205
