region 1: min=109.27957916259766, max=123.95594787597656
region 2: min=126.04638671875, max=146.30520629882812
region 3: min=132.69256591796875, max=142.87782287597656
region 4: min=148.36241149902344, max=167.2265167236328
region 5: min=159.83154296875, max=191.94593811035156
region 6: min=170.9875946044922, max=199.11431884765625
region 7: min=143.03500366210938, max=176.98609924316406
region 8: min=174.8083038330078, max=194.40353393554688
region 9: min=185.633056640625, max=217.01309204101562
