region 1: min=180.35134757675397, max=184.70070201971578
region 2: min=162.800869688267, max=168.9119807993781
region 3: min=132.52149643545133, max=137.44419040697505
region 4: min=122.47874271258277, max=129.07085454664033
region 5: min=109.71229002583567, max=119.39076323835187
region 6: min=63.28894125028497, max=69.02206969784527
region 7: min=80.76441347085108, max=82.90202576572977
region 8: min=55.19095839313313, max=57.36095598840646
region 9: min=13.099121013796447, max=15.988009902685329
