region 1: min=168.19212341308594, max=179.37982177734375
region 2: min=174.11830139160156, max=180.93011474609375
region 3: min=160.51687622070312, max=180.71636962890625
region 4: min=192.08230590820312, max=214.10406494140625
region 5: min=207.18455505371094, max=210.1511993408203
region 6: min=192.77088928222656, max=212.84356689453125
region 7: min=218.17510986328125, max=233.60614013671875
region 8: min=202.98292541503906, max=226.20945739746094
region 9: min=202.1864471435547, max=211.30699157714844
