region 1: min=138.943603515625, max=149.2123260498047
region 2: min=131.44886779785156, max=143.88421630859375
region 3: min=125.01486206054688, max=139.72122192382812
region 4: min=169.5421600341797, max=188.35462951660156
region 5: min=176.06918334960938, max=204.69635009765625
region 6: min=197.3961944580078, max=211.33251953125
region 7: min=208.82418823242188, max=217.58946228027344
region 8: min=208.26792907714844, max=219.97219848632812
region 9: min=214.93655395507812, max=223.9834747314453
