region 1: min=139.6077234391678, max=140.63249520492147
region 2: min=138.83569777455276, max=141.52426946122387
region 3: min=141.6447231008085, max=142.41917468289722
region 4: min=171.52664570441792, max=174.63381387626967
region 5: min=150.04456172626013, max=150.26724339842218
region 6: min=130.396590120732, max=130.4293453801634
region 7: min=192.22918304481647, max=193.85070856917469
region 8: min=162.66422458895659, max=164.26717128899963
region 9: min=118.39391548518175, max=118.5919826852205
