region 1: min=117.85750345599916, max=117.85750345599916
region 2: min=171.49315070490712, max=171.49315070490712
region 3: min=210.22310444992718, max=210.22310444992718
region 4: min=189.67834561160976, max=189.67834561160976
region 5: min=213.99587759054123, max=213.99587759054123
region 6: min=216.73695761223973, max=216.73695761223973
region 7: min=158.93939751868004, max=158.93939751868004
region 8: min=176.24314049731402, max=176.24314049731402
region 9: min=140.2969578455563, max=140.2969578455563
