region 1: min=125.86758422851562, max=144.0715789794922
region 2: min=125.26528930664062, max=143.5942840576172
region 3: min=116.48690795898438, max=150.32183837890625
region 4: min=190.46377563476562, max=206.8886260986328
region 5: min=188.08444213867188, max=197.47314453125
region 6: min=138.6374969482422, max=174.47552490234375
region 7: min=200.34991455078125, max=218.1416473388672
region 8: min=197.15052795410156, max=215.92681884765625
region 9: min=173.52125549316406, max=220.44398498535156
