region 1: min=152.06805419921875, max=175.6812744140625
region 2: min=94.62712097167969, max=114.3128662109375
region 3: min=138.529052734375, max=164.8220672607422
region 4: min=72.3699722290039, max=146.81211853027344
region 5: min=126.57730865478516, max=139.7797393798828
region 6: min=123.89041137695312, max=153.54629516601562
region 7: min=158.75941467285156, max=173.121337890625
region 8: min=88.23198699951172, max=122.08700561523438
region 9: min=148.48350524902344, max=151.1939697265625
