region 1: min=150.74867248535156, max=176.6793670654297
region 2: min=103.74600982666016, max=165.21360778808594
region 3: min=119.52783203125, max=166.49082946777344
region 4: min=151.90379333496094, max=181.6397705078125
region 5: min=118.63509368896484, max=173.5699005126953
region 6: min=133.6649627685547, max=175.85130310058594
region 7: min=140.13995361328125, max=181.68226623535156
region 8: min=151.7978515625, max=158.08999633789062
region 9: min=145.48269653320312, max=162.44439697265625
