region 1: min=107.03320357664285, max=107.03320357664285
region 2: min=109.40979757956306, max=109.40979757956306
region 3: min=116.5162655813524, max=116.5162655813524
region 4: min=112.42376066536691, max=112.42376066536691
region 5: min=124.52408896034308, max=124.52408896034308
region 6: min=121.75904773358336, max=121.75904773358336
region 7: min=114.57940961760801, max=114.57940961760801
region 8: min=119.14787895283195, max=119.14787895283195
region 9: min=119.19343093568308, max=119.19343093568308
