region 1: min=114.89610290527344, max=114.89610290527344
region 2: min=59.66482162475586, max=59.66482162475586
region 3: min=104.83641052246094, max=104.83641052246094
region 4: min=117.41031646728516, max=117.41031646728516
region 5: min=71.8153076171875, max=71.8153076171875
region 6: min=84.88786315917969, max=84.88786315917969
region 7: min=118.54922485351562, max=118.54922485351562
region 8: min=73.52134704589844, max=73.52134704589844
region 9: min=101.5929946899414, max=101.5929946899414
