region 1: min=99.59290313720703, max=155.69935607910156
region 2: min=105.40872192382812, max=166.71078491210938
region 3: min=120.08827209472656, max=140.64834594726562
region 4: min=91.109375, max=113.73457336425781
region 5: min=117.940185546875, max=165.36175537109375
region 6: min=129.65625, max=163.6511993408203
region 7: min=116.20767974853516, max=142.29368591308594
region 8: min=117.236083984375, max=182.87965393066406
region 9: min=125.60214233398438, max=205.659912109375
