region 1: min=61.82751068376063, max=62.514049145299104
region 2: min=62.93563034188038, max=65.49780982905986
region 3: min=63.264476495726655, max=65.18648504273516
region 4: min=60.41287393162385, max=61.40293803418798
region 5: min=64.76340811965821, max=65.38851495726504
region 6: min=63.410523504273655, max=65.38402777777797
region 7: min=60.88050213675207, max=61.847382478632426
region 8: min=64.630608974359, max=67.14642094017101
region 9: min=65.05069444444463, max=66.39727564102581
