region 1: min=130.6723175048828, max=158.54661560058594
region 2: min=117.3758544921875, max=175.59942626953125
region 3: min=142.10191345214844, max=178.71160888671875
region 4: min=130.75205993652344, max=148.93980407714844
region 5: min=155.3701934814453, max=174.58319091796875
region 6: min=142.6317596435547, max=163.28054809570312
region 7: min=117.30796813964844, max=161.11553955078125
region 8: min=149.70660400390625, max=190.8975372314453
region 9: min=148.82888793945312, max=197.97317504882812
