region 1: min=114.35655212402344, max=157.10040283203125
region 2: min=94.20303344726562, max=140.71847534179688
region 3: min=91.17017364501953, max=168.1044464111328
region 4: min=133.26951599121094, max=188.03900146484375
region 5: min=132.2359161376953, max=199.5115203857422
region 6: min=123.61097717285156, max=208.58721923828125
region 7: min=126.36813354492188, max=209.0342254638672
region 8: min=146.8785858154297, max=207.4524688720703
region 9: min=145.07102966308594, max=220.99798583984375
