region 1: min=128.50431810892712, max=128.50431810892712
region 2: min=129.35742811606158, max=129.35742811606158
region 3: min=130.48626612602374, max=130.48626612602374
region 4: min=128.29763894070595, max=128.62353875809163
region 5: min=129.85072865735935, max=129.85072865735935
region 6: min=128.47731835110412, max=128.47731835110412
region 7: min=130.0999075474044, max=130.0999075474044
region 8: min=129.8496548981877, max=129.8496548981877
region 9: min=128.15249229289006, max=128.15249229289006
