region 1: min=160.52468872070312, max=184.90736389160156
region 2: min=169.92527770996094, max=183.77191162109375
region 3: min=179.15753173828125, max=190.6802520751953
region 4: min=185.0697479248047, max=199.34625244140625
region 5: min=154.84158325195312, max=196.30482482910156
region 6: min=159.94908142089844, max=198.24024963378906
region 7: min=162.2131805419922, max=197.04029846191406
region 8: min=172.528076171875, max=184.52410888671875
region 9: min=159.17823791503906, max=180.0214080810547
