region 1: min=110.66761779785156, max=127.46709442138672
region 2: min=122.5482177734375, max=160.1743927001953
region 3: min=86.8380355834961, max=127.92564392089844
region 4: min=86.34846496582031, max=137.64834594726562
region 5: min=82.69380950927734, max=137.8423309326172
region 6: min=81.19971466064453, max=121.58820343017578
region 7: min=112.87598419189453, max=146.27272033691406
region 8: min=147.29417419433594, max=151.80889892578125
region 9: min=138.11985778808594, max=167.21441650390625
