region 1: min=166.96693420410156, max=171.2945098876953
region 2: min=142.59317016601562, max=148.48805236816406
region 3: min=157.72723388671875, max=159.83331298828125
region 4: min=168.06524658203125, max=172.99102783203125
region 5: min=154.3048095703125, max=166.03250122070312
region 6: min=161.89752197265625, max=165.07232666015625
region 7: min=168.9702911376953, max=177.95579528808594
region 8: min=164.05819702148438, max=167.4686737060547
region 9: min=163.6583251953125, max=164.21469116210938
