region 1: min=130.70921325683594, max=143.63441467285156
region 2: min=150.46783447265625, max=162.94012451171875
region 3: min=184.43417358398438, max=186.75494384765625
region 4: min=204.40122985839844, max=207.6041259765625
region 5: min=210.73138427734375, max=213.8577423095703
region 6: min=214.76731872558594, max=220.357421875
region 7: min=197.16258239746094, max=197.16258239746094
region 8: min=204.74388122558594, max=208.30946350097656
region 9: min=206.19110107421875, max=208.4675750732422
