region 1: min=184.25938254106973, max=187.75615965002757
region 2: min=209.55915679727926, max=210.11381622537166
region 3: min=213.43200203648348, max=214.11464331431964
region 4: min=187.51102158351668, max=191.19166864549103
region 5: min=201.0102653825461, max=205.7714983761698
region 6: min=204.24442299864944, max=205.4848070586379
region 7: min=178.38709090788132, max=183.53246331583438
region 8: min=185.9505545741043, max=186.28497259328046
region 9: min=186.55028103999547, max=189.33158406950764
