region 1: min=116.2735701007498, max=124.40928526946085
region 2: min=133.35832517624877, max=137.4063787377809
region 3: min=163.63910085835616, max=165.4713681663762
region 4: min=131.03289987914587, max=131.28600646098772
region 5: min=152.55461420156655, max=154.32937652294297
region 6: min=157.2324010340293, max=159.91167229165828
region 7: min=126.79062479609522, max=129.86074404044894
region 8: min=119.41818393184134, max=124.2110751936297
region 9: min=112.6528638498079, max=113.10094017051489
