region 1: min=81.56773376464844, max=114.83621215820312
region 2: min=69.7257308959961, max=105.10285949707031
region 3: min=91.79539489746094, max=128.3865966796875
region 4: min=114.9105224609375, max=196.97023010253906
region 5: min=116.24574279785156, max=177.75628662109375
region 6: min=121.69463348388672, max=177.86770629882812
region 7: min=136.12081909179688, max=189.06777954101562
region 8: min=127.94491577148438, max=194.8431854248047
region 9: min=138.6646728515625, max=191.23165893554688
