region 1: min=85.09420704623449, max=93.58799035937805
region 2: min=117.3180708661418, max=121.79610614778919
region 3: min=117.89080405814659, max=121.37526347668089
region 4: min=106.95427039168163, max=107.2268221280031
region 5: min=115.20202907328887, max=121.02210074702192
region 6: min=138.08226832222908, max=140.67433928931965
region 7: min=114.47402458106184, max=115.05822153240446
region 8: min=137.51409145972139, max=140.07970825762166
region 9: min=139.2897557036141, max=144.0138885523926
